tweet_id,date_created,IATA_CODE,text,AIRLINE NAME,sentiment,day_of_week
569540652935069696,2015-02-22,US,@USAirways Cancelled Flightled my flight then put me on a flight the next day.I need help from somebody other than a robot. PLEASE!!! Much appreciated,US Airways,positive,Sunday
569540460810620928,2015-02-22,US,@USAirways Been on hold 2.5 hours now! System hung up on me twice after an hour holding. :(  Trying 2 correct online Flight Booking Problems error. #unhappy,US Airways,negative,Sunday
569540173408698369,2015-02-22,US,@USAirways am 2. 1/2 hours from airport sure would like to talk to someone,US Airways,positive,Sunday
569539560910282752,2015-02-22,US,@USAirways No one answers your reservation phone line. I need to book travel with a  companion certificate. How do I get through?!!!,US Airways,negative,Sunday
569539074106789889,2015-02-22,US,@USAirways You suck!!  Do you even know the meaning of contingency plan?????,US Airways,negative,Sunday
569538992980566017,2015-02-22,US,@USAirways now in a black hole of your phone system,US Airways,neutral,Sunday
569538857328353280,2015-02-22,US,@USAirways using all of my monthly minute on hold with you assholes,US Airways,negative,Sunday
569538649110548480,2015-02-22,US,"@USAirways if you mean by posted, no USAir empl to direct anyone, 800# not accepting calls, no contact from USAir re: rebook #greatjob",US Airways,negative,Sunday
569537708202307584,2015-02-22,US,@USAirways 3rd connecting flight delayed but still cannot make it &amp; still unable to speak to a real person,US Airways,negative,Sunday
569537485761433600,2015-02-22,US,"@USAirways I finally spoke to a person. Despite the mind boggling wait time, the rep was very pleasant and very helpful. Kudos to her.",US Airways,positive,Sunday
569537042201194496,2015-02-22,US,@USAirways with chocoLate Flight please... i m melting http://t.co/jJdoSFYIBM,US Airways,neutral,Sunday
569536791830798336,2015-02-22,US,"@USAirways worse experience. Clt to DC. Oversold by 20, lost CARRY ON luggage.Cancelled Flightled connecting flight to NYC. #flydelta",US Airways,negative,Sunday
569536168301211649,2015-02-22,US,@USAirways color me confused but why would i need to call and do this. Update your procedures and policies. You can see who is connecting,US Airways,negative,Sunday
569535962604310529,2015-02-22,US,@USAirways I packed a carry on for a reason. Thanks for making me check it. I hoped for better customer service in CLE also. #nothappy,US Airways,positive,Sunday
569535820270583809,2015-02-22,US,@usairways sadly they've tried that and airport agentsâ¦no flights so they're stranded at PHL. No chance of a hotel for them?,US Airways,negative,Sunday
569535527227150336,2015-02-22,US,@USAirways your service sucks.,US Airways,negative,Sunday
569535230996045825,2015-02-22,US,@USAirways Past tense re help. No more. Itâs been even more miserable than usual at CLT.,US Airways,negative,Sunday
569534372954681344,2015-02-22,US,"@USAirways first flight Cancelled Flightled, connecting flight delayed so will completely miss next connection no response on hold 2 hrs HELP me",US Airways,negative,Sunday
569533663211356161,2015-02-22,US,@USAirways now you don't know where my luggage is?  Seriously?,US Airways,negative,Sunday
569533202835984385,2015-02-22,US,@USAirways I waited customer service 32 minutes on the phone w/o response. Had to hung up in the end since my battery died due to waiting!,US Airways,negative,Sunday
569533159475277825,2015-02-22,US,@USAirways F623 DEN:PHX impressive lack of concern by 1hr+ Late Flight flight attndt wrecking havoc on customer travel #smugsmirk #norush,US Airways,negative,Sunday
569533103359660033,2015-02-22,US,@USAirways was on the phone for over an hour waiting without an answer. ð©,US Airways,neutral,Sunday
569532924036407297,2015-02-22,US,@USAirways a member of your staff at PHL just gave us excellent customer care. Shame the same couldn't be said for the past 24 hours.,US Airways,positive,Sunday
569532793530785792,2015-02-22,US,@USAirways I got rebooked at 3am after they woke me up just tried to call twice and got hung up on. Worst customer service.,US Airways,negative,Sunday
569532711787892736,2015-02-22,US,@USAirways with a glass of wine once we hit altitude?,US Airways,neutral,Sunday
569532667869335554,2015-02-22,US,"@USAirways @ALfamilyoffour maybe if there was anyone answering the phone they would. ""Please call back Late Flightr"".For 18 hours? Not good enough",US Airways,negative,Sunday
569532394455359488,2015-02-22,US,@USAirways this is the worst customer service I have ever had. Rebooked to tues but seat available on mon. Wtf. Contact me.,US Airways,negative,Sunday
569531768321269760,2015-02-22,US,@USAirways 2 hours?! And just got disconnected.,US Airways,neutral,Sunday
569531387629318144,2015-02-22,US,@USAirways I have been calling for 3 days!,US Airways,neutral,Sunday
569529813121290240,2015-02-22,US,"@USAirways between 3 of us, it is costing over $1000 to get home TODAY for no reason... Where do I send my receipts to be reimbursed?",US Airways,negative,Sunday
569529416155402240,2015-02-22,US,@USAirways F623 DEN:PHX. Serious display of poor customer service exhibited by flight crew today.   #newamericanairline #cheapslogannotmotto,US Airways,negative,Sunday
569529412196167682,2015-02-22,US,@USAirways Thanks for Cancelled Flighting my flight tomorrow and not reFlight Booking Problems me on another one. #usairwaysfail,US Airways,positive,Sunday
569528768148041728,2015-02-22,US,"@USAirways any chance u can help our family rebook their flight that was Cancelled Flightled, #4487?",US Airways,positive,Sunday
569528550589464576,2015-02-22,US,"@USAirways flight 623 den to phx: flight attdt decides to stay downtown and be an hour Late Flight so entire flight delayed, she better get fired!",US Airways,negative,Sunday
569528410684461057,2015-02-22,US,"@USAirways how aggravating, zone 5 boarded, overhead empty but forcing bag check. Better not loose bag again! flt1727 http://t.co/w3XS6TVpZg",US Airways,positive,Sunday
569528409723969537,2015-02-22,US,@USAirways 40 minutes in baggage claim and no sign of luggage from our flight. UsAirways- your incompetence is overwhelming,US Airways,negative,Sunday
569528105557053442,2015-02-22,US,"@USAirways @msscottwg  ""That's unusual"" means we screwed up but will never admit to it!  #GoingForGreatnessFAIL",US Airways,negative,Sunday
569527721916796929,2015-02-22,US,"@USAirways horrible customer service, flying from Miami to Philadelphia, sent to Charlotte, now can't get out of Charlotte!",US Airways,negative,Sunday
569527440499978240,2015-02-22,US,@USAirways have had a medical issue Late Flight yesterday and need to change my flight today been on hold for an hour and still not through,US Airways,neutral,Sunday
569527205291802624,2015-02-22,US,@USAirways Mellani B. and whole team in Columbia SC are absolute superstars. Incredibly helpful.,US Airways,positive,Sunday
569526583473483776,2015-02-22,US,"@USAirways @nburnside26  U hate delays, too?  But u have her $$ &amp; are holding her hostage!  #GoingForGreatnessFAIL",US Airways,negative,Sunday
569526164575924225,2015-02-22,US,"@USAirways please thank Mellie at CAE, Tammy in baggage claim at CLT 4 #excellent customer service 2day, BUT I have a complaint.",US Airways,negative,Sunday
569526029859094528,2015-02-22,US,@USAirways @AmericanAir my friends are stranded at KPHL and the representatives there won't even give them food vouchersâ¦any help please?,US Airways,positive,Sunday
569525811704934401,2015-02-22,US,@USAirways how is it possible that you don't have a call back service? An automated message telling us to call back Late Flightr is so unhelpful.,US Airways,neutral,Sunday
569525690615205888,2015-02-22,US,@USAirways i want an Icecream baby...,US Airways,positive,Sunday
569525679823425536,2015-02-22,US,@USAirways I have a MAJOR complaint that I want to address w/you about my hand luggage courtesy check-in. What's the best way to do this?,US Airways,positive,Sunday
569525636575793152,2015-02-22,US,"@USAirways @Sb5551 Um, WE knew this storm was coming, ? Is why didn't USeless Air?  Staff accordingly u idiots!",US Airways,positive,Sunday
569525480178769920,2015-02-22,US,@USAirways you can't control the weather but you can control customer service. Without luggage for 24 hours &amp; still yet to speak to a human.,US Airways,neutral,Sunday
569525150263214080,2015-02-22,US,@USAirways Collectively since Friday I've been on hold with customer service for over 3 hrs. My issue is not resolved... so frustrated!,US Airways,negative,Sunday
569525116725567491,2015-02-22,US,@USAirways The automated message isn't helpful and it's impossible to speak with a human right now. Desperately need our luggage :(,US Airways,negative,Sunday
569524522291892226,2015-02-22,US,@USAirways i ve been told that you get a percentage on every plastic bottle that is sold around yout departure section...turn up the heat,US Airways,neutral,Sunday
569524497377861632,2015-02-22,US,@USAirways On re-accommodation number Lisa (Liza?) in Raleigh was very helpful,US Airways,positive,Sunday
569524026294571008,2015-02-22,US,@USAirways @Expedia 7 Hours for my friend to rebook his trip to Korea after @USAirways Cancelled Flightled a connecting flight to Chicago = IDIOTIC.,US Airways,negative,Sunday
569523635171405824,2015-02-22,US,@USAirways at least they make you run so you want yo buy this fresh diet coke...nice bizness plan. Its all about marketing right?,US Airways,positive,Sunday
569523377842606080,2015-02-22,US,@USAirways your customer service is atrocious.,US Airways,neutral,Sunday
569523293356630016,2015-02-22,US,@USAirways my option is to use twitter. Most of the people working for u have no clue what they do. they tell you to go to A4 but its b16,US Airways,negative,Sunday
569523240252661760,2015-02-22,US,@USAirways @AmericanAir any help regarding flights out of KPHL would be much appreciated,US Airways,positive,Sunday
569522820725788674,2015-02-22,US,"@USAirways my friends are stuck at KPHL and not getting any help from anyone, can you guys contact them please?",US Airways,positive,Sunday
569522534724403201,2015-02-22,US,@USAirways what is the expected wait time to speak to someone via 800 number?,US Airways,positive,Sunday
569522479049400320,2015-02-22,US,"@USAirways My family, friends and colleagues will NEVER  fly USAir again. Bad weather happens. The good airlines seem to communicate better.",US Airways,positive,Sunday
569521573268480002,2015-02-22,US,@USAirways my in-laws flight Cancelled Flighted 4 tonight. U auto rebooked 4 flight on Tuesday that doesn't work. Can you help reFlight Booking Problems them?,US Airways,negative,Sunday
569519918833643521,2015-02-22,US,"@USAirways @AmericanAir Almost half hour on hold.  My cell phone battery is dying.  Thanks for your loyalty from a ""Platinum"" member",US Airways,positive,Sunday
569519156502106112,2015-02-22,US,@USAirways Now going on 26 minutes on hold.,US Airways,neutral,Sunday
569519040504287232,2015-02-22,US,@USAirways u guys suck,US Airways,negative,Sunday
569519007965061121,2015-02-22,US,@USAirways you keep suggesting people call 800-428-4322 but we just end up on hold for hours. You seriously don't have a better method?!,US Airways,negative,Sunday
569518608797323265,2015-02-22,US,"@USAirways your customer service is a joke. First a mechanical Cancelled Flightation, now weather. On hold since 5:30 am. No humans. Pls call me!",US Airways,negative,Sunday
569518382883704832,2015-02-22,US,@USAirways Handled. I found tkt on floor dropped by someone. No way - Iâm in wheelchair - to get to podium.,US Airways,negative,Sunday
569518200410546176,2015-02-22,US,"@USAirways 100 feet from the gate at PHL, but no ground crew. You can't make this up.",US Airways,negative,Sunday
569516370506993664,2015-02-22,US,"@USAirways why did you Cancelled Flight flight 1773 to phl, while delta flew a flight at the same time, on time? you Cancelled Flighted for no reason",US Airways,negative,Sunday
569514501730643968,2015-02-22,US,@USAirways agent won't hold for connection arriving Late Flight. 7 min before departure time but 3 min too Late Flight. Flt 1903 gate c19. Disappointed,US Airways,negative,Sunday
569514031695962112,2015-02-22,US,@USAirways no one is coming to line. On hold for 4 hours. Can u help here if I provide conf code?,US Airways,positive,Sunday
569513151517073408,2015-02-22,US,"@USAirways worked w/ Tiffany H at cust service desk in Charlotte and she was helpful and patient. Still stuck, but she was great.",US Airways,positive,Sunday
569513103970455552,2015-02-22,US,@USAirways I can't wait for the @nytimes and @WSJ to find out how poorly @USAirways handled this situation. #shameful http://t.co/HHOxQPsUbA,US Airways,neutral,Sunday
569512656274468864,2015-02-22,US,@USAirways Hmmm. Did the flight even really exist or did they just create it last night to get people off their backs? #usairsucks,US Airways,positive,Sunday
569512408420622336,2015-02-22,US,@USAirways And the lies continue. Just waited another hr to get boarding passes for flight supposedly created today which is now Cancelled Flightled?!,US Airways,negative,Sunday
569512132494159872,2015-02-22,US,@USAirways been on hold 2 hours for a Cancelled Flighted flight. I understand the delay. I don't understand you auto-reFlight Booking Problems me on TUESDAY. HELP!,US Airways,negative,Sunday
569510808847196160,2015-02-22,US,@USAirways @nanceebing 4 hour hold times at the moment...and counting. #disgrace,US Airways,neutral,Sunday
569509671213662208,2015-02-22,US,@USAirways I did they are busy,US Airways,neutral,Sunday
569509520034156544,2015-02-22,US,@USAirways Thank you glad to be home. There were lots of delays with the plane and flight crew didn't show up. It was very frustrating.,US Airways,positive,Sunday
569509505022746624,2015-02-22,US,@USAirways your people are kind and hardworking the infrastructure you have given them is horrid #massivefail #failphone #fail,US Airways,negative,Sunday
569508277026983937,2015-02-22,US,@USAirways flight #3739 leaving CVG. Gate agent had no computer and counted passengers on paper. I feel safe.,US Airways,positive,Sunday
569507677501595649,2015-02-22,US,@USAirways but need to confirm please help,US Airways,positive,Sunday
569507632509267968,2015-02-22,US,@USAirways  but have to return car to clt can I skip my flgjt back tonight from gso to clt and pick up at clt to fll I was told yes,US Airways,positive,Sunday
569507522412986368,2015-02-22,US,@USAirways big problem!!! Fll to clt then got off on clt but my fly to gso is Cancelled Flightled had to rent a car to get to my pops funeral,US Airways,negative,Sunday
569507349548957696,2015-02-22,US,@USAirways - on hold 45 minutes trying to rebook Cancelled Flightled flight. Really?,US Airways,negative,Sunday
569506974930481153,2015-02-22,US,"@USAirways flight today Cancelled Flighted  in phl, dozens of other flights still going. On hold for 3hrs. I need to get to my job interview!!!",US Airways,negative,Sunday
569506361266085888,2015-02-22,US,"@USAirways my brother @BRizzyberg27 missed his flight traveling home for a funeral and can't get through to the call center, can you help?",US Airways,negative,Sunday
569506137013420032,2015-02-22,US,@usairways  my flight has been Cancelled Flightled. On hold for 2+ hrs to reschedule. Need help now.  Taking way too long http://t.co/NeHnsDCkTY,US Airways,positive,Sunday
569505992163135490,2015-02-22,US,@USAirways how does it feel to have almost everyone hate you?,US Airways,negative,Sunday
569504928810414080,2015-02-22,US,@USAirways waiting for you to figure it out. This is unacceptable.,US Airways,negative,Sunday
569504866260930560,2015-02-22,US,"@USAirways Flight Cancelled Flightled due to ""weather conditions"" in arrival city. Uh...I don't think so.",US Airways,negative,Sunday
569504813915832321,2015-02-22,US,@USAirways the plane i am on is having mechanical issues. Why cant i get off and get on a new flight? Now i have missed my connecting flight,US Airways,negative,Sunday
569504566380797952,2015-02-22,US,@USAirways Good grief! Flight Cancelled Flightled. Been on hold since 0400.,US Airways,negative,Sunday
569500867159699456,2015-02-22,US,@USAirways ANSWER THE BLOODY PHONE!,US Airways,negative,Sunday
569500787849728001,2015-02-22,US,@USAirways needs to get it together in Indy. Only 2 ticket agents and a line to the door. Felt bad for ppl who missed their flights.,US Airways,negative,Sunday
569500607637262336,2015-02-22,US,"@USAirways you got to be ""F""ing kidding me Usairways, 2hours on hold listening to yall selling loans and Valentine Flowers...SMFH",US Airways,positive,Sunday
569499262855331840,2015-02-22,US,@USAirways one question. Can I book one way tickets with award travel/points,US Airways,positive,Sunday
569497632361594880,2015-02-22,US,@USAirways so upset with customer service. I have a simple question and the phone system has disconnected me all day today and yesterday.,US Airways,negative,Sunday
569496193249767424,2015-02-22,US,@USAirways Our flight was Cancelled Flightled &amp; chaos abounds. I am in good humour. Please give me free everything to appease me.,US Airways,positive,Sunday
569496169652428800,2015-02-22,US,"@USAirways, if I rebook on another airline after my flight was Cancelled Flightled, do you reimburse? I need to get home today, not Tuesday.",US Airways,negative,Sunday
569496068255195137,2015-02-22,US,@USAirways how do I reserve my seat on the AA flight I transfer to from ORD to EVV?,US Airways,neutral,Sunday
569496017210462208,2015-02-22,US,@USAirways passengers sitting on plane for two hours flight #4663 from CMH!!!  All other flights have left #usairwaysfail #worstairlineever,US Airways,neutral,Sunday
569495664729726976,2015-02-22,US,@USAirways GF was on hold for 4 hours and call was dropped!!! HELP!!!!! Need a flight!!!,US Airways,neutral,Sunday
569495613173309441,2015-02-22,US,"@USAirways Never heard back, but this would help: Any chance I could bump up my flight time closer to 3pm today? I'm on flight 3960.",US Airways,positive,Sunday
569495604944089088,2015-02-22,US,@USAirways Good morning.,US Airways,positive,Sunday
569494421345046528,2015-02-22,US,"@USAirways #Overbooked SXM-CLT delayed deplaning extra passengers. #missedconnection #forcedovernight #CLT, no lodging/food. Disappointed.",US Airways,negative,Sunday
569494270966685696,2015-02-22,US,@USAirways you need to figure your scheduling out! #worstflightexperienceever #getmehome,US Airways,neutral,Sunday
569493923451834369,2015-02-22,US,@USAirways claimed my flight Cancelled Flighted because PHL runway not good but Delta flight at same exact time is taking off on time.,US Airways,negative,Sunday
569493018081947649,2015-02-22,US,@USAirways 23 min on hold... Drove 2.5 hours to get my delayed bag. I just want to pick it up at SJU.,US Airways,negative,Sunday
569492838448300032,2015-02-22,US,"@USAirways Iâve been on hold for 36 minutes now, any time you want to answer the phone that would be great.",US Airways,positive,Sunday
569492459258056704,2015-02-22,US,@USAirways seriously!!!  Flight Cancelled Flighted. Auto rebooked to Tuesday??? Then 3hr 26min on hold for nothing. Renting car. Want refund!!!!,US Airways,negative,Sunday
569492269000204288,2015-02-22,US,@USAirways lost bags. Cant reach human. delivery driver says he won't give us carseat until we return loaner. We hv NO loanr.5084773604 HELP,US Airways,negative,Sunday
569492208203776000,2015-02-22,US,@USAirways 8am flight to mco canld &amp; resch 1:30.If we opt for 8 am depart tom will us air allow cng return day from sat to sun w/o penalty?,US Airways,negative,Sunday
569492106923806720,2015-02-22,US,"@usairways trick for getting into your hold queue?  I've been calling since Thursday and keep getting the ""call back Late Flightr"" message",US Airways,negative,Sunday
569491590105980929,2015-02-22,US,@USAirways Many thanks for your reply! http://t.co/6CGFv02gzb,US Airways,positive,Sunday
569491240481382400,2015-02-22,US,@USAirways instead of tweeting your customers apologizing why don't you pick up your phone,US Airways,negative,Sunday
569490688569679872,2015-02-22,US,@USAirways I really appreciate there not being an easy way to get another flight when mine has been delayed over 2hrs for mechanical reasons,US Airways,negative,Sunday
569489753332191232,2015-02-22,US,@USAirways My bags were supposed to be delivered to NYC last night (missing since Thurs) but are not here. Can someone call me?,US Airways,neutral,Sunday
569489006955769856,2015-02-22,US,@USAirways took me 4+ hours to book flights yesterday due to system errors between you and @AmericanAir. paid $320 extra due to time lapse,US Airways,negative,Sunday
569488962324172801,2015-02-22,US,@USAirways on hold with 800-428-4322. Flight from DSM to DCA was Cancelled Flighted (4473). Know when it will fly?,US Airways,negative,Sunday
569488002361249792,2015-02-22,US,@USAirways - almost 2 hrs 30 mins on hold - any idea how much longer?,US Airways,neutral,Sunday
569487757741051904,2015-02-22,US,@USAirways This was a real life exercise in crisis management which @USAirways failed miserably. Some compensation would go a long way.,US Airways,negative,Sunday
569487317917958144,2015-02-22,US,@USAirways Ten hrs Late Flightr and still here on Army cots @ airport waiting for 11am flight. #poorlyhandled #usairheads http://t.co/18fMr06mn6,US Airways,neutral,Sunday
569487075797565440,2015-02-22,US,"@USAirways ""good news. We've located the crew and made contact with them"". flight was supposed to leave 4 minutes ago. #usairwaysfail",US Airways,positive,Sunday
569485322431696896,2015-02-22,US,@USAirways been on hold 2+ hours trying to reschedule Cancelled Flightled DCA-BOS flight. Can anyone help?,US Airways,positive,Sunday
569485181633089536,2015-02-22,US,@USAirways @AmericanAir  Also your on-hold message is trying to sell Valentines Day gifts.  Over a week Late Flight.  Sounds about right for USAir,US Airways,neutral,Sunday
569484935557484544,2015-02-22,US,@USAirways @AmericanAir  stranded in North Carolina and trying to figure out options but can't get anyone to talk to,US Airways,neutral,Sunday
569484900828491776,2015-02-22,US,"@USAirways and at this point I don't need sorry, I need a revers agt to pick up the call so maybe we can make the 11:30 flight today",US Airways,positive,Sunday
569484781668458496,2015-02-22,US,@USAirways sad experience today on 4663.  Family on Southwest direct to MCO. My loyalty to USAir = not vacationing with my boys today.,US Airways,positive,Sunday
569484638219071488,2015-02-22,US,@USAirways @AmericanAir  is there anyone answering phones today??? Listening to same damn messages for 1:10 minutes,US Airways,negative,Sunday
569484458744807425,2015-02-22,US,"@USAirways I have LITERALLY been on hold since 3am est.PlatinumEventually hung up &amp; again back on hold. Understand weather, but ridiculous.",US Airways,negative,Sunday
569484387055734784,2015-02-22,US,"@USAirways job well done from your Philly employee running check,in today. (Tabitha?) helped us in an emergency &amp; vacation saved!!!",US Airways,positive,Sunday
569483987564961792,2015-02-22,US,"@USAirways was on hd for 1hr and 3min at 3:00am since my flgt  from DCA to MSY was Cancelled Flightled, still trying to get out. On hold now 50minssss",US Airways,negative,Sunday
569483885404413952,2015-02-22,US,"@USAirways you can't control the weather but you CAN control your systems, processes, people and attitudes. #anotherfail",US Airways,neutral,Sunday
569483303067131905,2015-02-22,US,@USAirways You are 0 for 3 so far in on-time flights on this vacation.,US Airways,neutral,Sunday
569482278646124544,2015-02-22,US,@USAirways I just got hanged up on trying to get to an agent. Can you help?,US Airways,positive,Sunday
569481844300898304,2015-02-22,US,@USAirways looks like you lost another customer  when you stranded @41CGQueen at CLT she vows never to fly with you again #smoothtransition,US Airways,positive,Sunday
569480594419281920,2015-02-22,US,@USAirways @AmericanAir working for me. Tight cx @Mia so they're delaying our flight. Twice. In 20 secs @jabevan221 http://t.co/G3Uy6w28QH,US Airways,neutral,Sunday
569479822226952192,2015-02-22,US,"@USAirways my flight got Cancelled Flightled to Charlotte. Been on hold for an hour, pls pick up!",US Airways,negative,Sunday
569478023839416320,2015-02-22,US,@USAirways now on hold for 2 hrs 20 min. This is ridiculous,US Airways,negative,Sunday
569477458023616512,2015-02-22,US,"@USAirways why don't you hire people to deal with the call volume, this is absolute garbage #incompetent",US Airways,neutral,Sunday
569475215832387584,2015-02-22,US,@USAirways unfortunately patience won't get me to my boat that leaves at 4 pm. I was on hold watching all flights fill up.,US Airways,negative,Sunday
569472446954389504,2015-02-22,US,@USAirways not happy!! Trying to get home on Cancelled Flighted flight&amp; been on hold for 2 hours. Help!! This is just crazy...,US Airways,negative,Sunday
569472029717610496,2015-02-22,US,"@USAirways wow.. Flight Cancelled Flightled, slept on the floor at the airport and now flight delayed",US Airways,negative,Sunday
569470776576880640,2015-02-22,US,@USAirways @jtrexsocial i fell asleep from a call i placed midght.. guess what still on hold 7 am,US Airways,neutral,Sunday
569470441573609473,2015-02-22,US,@USAirways my phone has been on hold since midght  fkn 7 hrs of hold ?? Unacceptable!!!!!!!!,US Airways,neutral,Sunday
569470268474683393,2015-02-22,US,@USAirways 8 hrs of wait time is unbelieavle unaccpetable biggest airline in the world should have failback call centers,US Airways,neutral,Sunday
569469169927720960,2015-02-22,US,@USAirways once again your company actualy put people in weird situations.Your hostel voucher was fake.Snow is ok but no lies please,US Airways,negative,Sunday
569468659648872448,2015-02-22,US,"@USAirways truly been the worst experience this weekend. Delayed, rerouted 3x, now not boarding A 715 flight and says flight is ""on time""",US Airways,negative,Sunday
569467550100267008,2015-02-22,US,"@USAirways OK, I guess the weather has been rough but I have been trying to sort out missing air-miles for days. Any suggestions?",US Airways,negative,Sunday
569466525297590272,2015-02-22,US,"@USAirways - what a disaster! Flight 3739, missed passenger count by 5 since it was done manually!!  Really???",US Airways,negative,Sunday
569465622301552641,2015-02-22,US,@USAirways ever think about hiring more agents? Come on now. Don't you think 4 hour holds is a little ridiculous? Get a clue,US Airways,negative,Sunday
569465299495358466,2015-02-22,US,@USAirways XNA has TSA Precheck! Would be nice if your system knew that.,US Airways,positive,Sunday
569464902164856832,2015-02-22,US,@Sb5551 Sounds like  @USAirways should have planned better since this weather was no surprise. Completely unacceptable wait times!!!,US Airways,positive,Sunday
569464183374385152,2015-02-22,US,@USAirways 4 hours on hold to change a Cancelled Flightled flight. Completely unacceptable!!!,US Airways,negative,Sunday
569463954155700224,2015-02-22,US,@USAirways We've been on hold for over 7 hours after my wife's flight was Cancelled Flighted.,US Airways,negative,Sunday
569463202817417216,2015-02-22,US,@USAirways forgot to call in the copilot so we're stuck on the plane in PHL. Looking fwd to being stranded in CLT. Day 2 of flight fails.,US Airways,negative,Sunday
569459836389335040,2015-02-22,US,@USAirways your airline also delayed our bags to us for 4 hours &amp; refused to ship them to our local airport #disappointed #stillbagless,US Airways,negative,Sunday
569459455273897984,2015-02-22,US,@USAirways have you ever lost luggage with an infant and a 4 year old? Then customer service never answered the phone. I've tried all night.,US Airways,negative,Sunday
569459269394956288,2015-02-22,US,"@USAirways worst experience with you. Cancelled Flightled flight, no voucher and no luggage because ""ramp was broken."" No other ramps in Charlotte??",US Airways,negative,Sunday
569457108355289088,2015-02-22,US,@USAirways worst experience ever!!!!,US Airways,negative,Sunday
569456923663151104,2015-02-22,US,@USAirways how do you manage to place a family of 5 into a plain with none of them sitting next to each other one of them being a 3yr old,US Airways,neutral,Sunday
569456828511326208,2015-02-22,US,"@USAirways @AmericanAir Suggestions , been on hold 2 hrs for flight that is now about to pass departure...Dealing w ny weather, need change",US Airways,neutral,Sunday
569454891644674049,2015-02-22,US,"@USAirways @AmericanAir I was meant to fly on Sat, you just made it Tues, I can't afford to stay in a hotel for another TWO nights!",US Airways,neutral,Sunday
569451523878420480,2015-02-22,US,@USAirways checked into my flight yesterday and have been bumped to a Tuesday flight! Unacceptable and no agents to speak to!,US Airways,negative,Sunday
569450700532535296,2015-02-22,US,@USAirways flight to Des Moines Cancelled Flightled. Unacceptable to be booked on flight on Tuesday because of work commitments. 2hrs on hold,US Airways,negative,Sunday
569443675194966016,2015-02-22,US,@USAirways now on hold for 90 minutes,US Airways,neutral,Sunday
569438126806052864,2015-02-22,US,@USAirways now on hold for 75 minutes.,US Airways,neutral,Sunday
569437674257276930,2015-02-22,US,@USAirways on hold now over 2 hrs on one phone hung on 5 x on another? How do you reach a person? No weather condition makes this excusable!,US Airways,negative,Sunday
569436595746684929,2015-02-22,US,@USAirways claims flight Cancelled Flighted due to weather at destination but Delta has not Cancelled Flighted flight on same route.,US Airways,negative,Sunday
569436161032073218,2015-02-22,US,@USAirways @AmericanAir Flying from Orlando to Philly to Charlotte to Lynchburg. Saw advisory re Philly. Wld like to fly from Orl to Char,US Airways,positive,Sunday
569435327544369153,2015-02-22,US,@USAirways duh on baggage claim 2 more hours and counting .. Flights 622 &amp; 1898 http://t.co/DkZl57uPQI,US Airways,neutral,Sunday
569434598825992192,2015-02-22,US,@USAirways @jtrexsocial exactly! How? I've been disconnected 3 times!!!!,US Airways,neutral,Sunday
569432100652384256,2015-02-22,US,@USAirways 3 hrs on hold. Husband has decided we should sleep in shifts so we don't miss the phone rep. to reschedule,US Airways,positive,Sunday
569431884217909248,2015-02-22,US,@USAirways just Cancelled Flighted my flight and told me to call to rebook. Been on hold for 48 minutes at 4 am and still waiting,US Airways,negative,Sunday
569429468781150208,2015-02-22,US,@USAirways on hold for 2 hours now have been calling since Monday! I have a flight today need help now!!! #worst #NoExcusesAccepted,US Airways,positive,Sunday
569421478460063745,2015-02-22,US,@USAirways on hold 2.5 hrs trying to reschedule our flight. Can anyone there please help us?,US Airways,positive,Sunday
569421367243878400,2015-02-22,US,"@USAirways Why is my ""first available"" flight for me now Tuesday but a flight today  that is ""booked ""#flt 755 available to buy online?",US Airways,neutral,Sunday
569419928173989889,2015-02-22,US,@USAirways you guys suck at JFK tonight -- oh this MORNING!!!,US Airways,negative,Sunday
569419080479875072,2015-02-22,US,@USAirways 2 hours on hold. Still no answer. Horrible.,US Airways,negative,Sunday
569418962108162048,2015-02-22,US,"@USAirways @KieranMahan needs two nights at a hotel in phoenix until he can get back to Philly because of plane equipment, crazy!",US Airways,negative,Sunday
569418351295926273,2015-02-22,US,"@USAirways tough night, two 90 minute calls, on hold, delayed here in Phoenix for two days because of one aircraft not ready? Not acceptable",US Airways,negative,Sunday
569417702764363776,2015-02-22,US,@USAirways have been on hold for 58 minutes - need help USAIR - why won't you help?,US Airways,positive,Sunday
569416670340636672,2015-02-22,US,@USAirways we appreciate auto rescheduling our Cancelled Flightled flight-- but you have nothing sooner than Tuesday? can fly into alternate loc?,US Airways,positive,Sunday
569416236171456513,2015-02-22,US,@USAirways after sitting on the runway for 3 hours i had to leave the airport w/o my luggage. Is this ur 1st day??,US Airways,negative,Sunday
569414739694104576,2015-02-22,US,@usairways we've been on hold for 2 hours trying to reschedule our Cancelled Flightled flight. Can anyone out there please help us?,US Airways,positive,Sunday
569408340616351744,2015-02-22,US,@USAirways thx for taking my $600 for a 1way then Cancelled Flightling 1st flt delay 2nd flt and u top it off by losing my one piece of luggage #usuck,US Airways,negative,Sunday
569407067007496192,2015-02-22,US,@USAirways I have been on hold for 4 hours my flight is tomorrow do you really expect me to not sleep all night to stay on hold?!?,US Airways,neutral,Sunday
569406451980091392,2015-02-22,US,@USAirways I think it's ok.,US Airways,positive,Sunday
569400188491730945,2015-02-21,US,@USAirways my flight is Cancelled Flightled and you guys aren't Answering the phones what do I do ?,US Airways,negative,Saturday
